band,dynamicRange,dataType,nodata value,min,max,mean,std,obj,instid,imgref,date,doy
2.0,0.01409335061907768,6.0,0.0,0.0004171626642346382,0.014510513283312319,0.0032406185909203467,0.0014233358171893823,1,50010,20120623_222143_r2_scwa__hx,2012-06-23,175
1.0,0.1319884927943349,6.0,0.0,0.0016586808487772942,0.13364717364311215,0.021626353798879346,0.01204117154626029,11,50049,20120311_225459_r2_scwa__hx,2012-03-11,71
2.0,0.02578463187091984,6.0,0.0,0.00033595072454772884,0.026120582595467564,0.0037476424234469336,0.0019473422925754863,11,50049,20120311_225459_r2_scwa__hx,2012-03-11,71
1.0,0.16485015815123918,6.0,0.0,0.0012607001699507234,0.1661108583211899,0.01695377575493996,0.009411969423374002,11,50066,20120226_230304_r2_scwa__hx,2012-02-26,57
2.0,0.01527296265703626,6.0,0.0,0.00026013163733296096,0.015533094294369219,0.0028838289216326024,0.0013724823887192282,11,50066,20120226_230304_r2_scwa__hx,2012-02-26,57
1.0,0.1486560272751376,6.0,0.0,0.00119137589354068,0.14984740316867828,0.014067404156294072,0.009132106946491983,9,50061,20120526_223739_r2_scwa__hx,2012-05-26,147
2.0,0.007923153782030566,6.0,0.0,0.0003441808803472668,0.008267334662377833,0.0023701870943539935,0.0009501130067496713,9,50061,20120526_223739_r2_scwa__hx,2012-05-26,147
1.0,0.051740558585152016,6.0,0.0,0.0013825355563312771,0.05312309414148331,0.014509441254705506,0.006237220609669576,9,50018,20120713_223754_r2_scwa__hh,2012-07-13,195
1.0,0.3955271057784557,6.0,0.0,0.005934406071901322,0.40146151185035706,0.08632977337399506,0.04351587131265004,7,50010,20120623_222143_r2_scwa__hx,2012-06-23,175
2.0,0.0388715876324568,6.0,0.0,0.000335196586092934,0.03920678421854973,0.0039228223669051645,0.0021800213769502977,7,50010,20120623_222143_r2_scwa__hx,2012-06-23,175
1.0,0.2666241088882089,6.0,0.0,0.005638672970235348,0.2722627818584442,0.040997123718028876,0.019277974933275568,11,50004,20120630_221627_r2_scwa__hx,2012-06-30,182
2.0,0.022112611128250137,6.0,0.0,0.00043508279486559326,0.022547693923115727,0.003662537889155664,0.0018665321417535316,11,50004,20120630_221627_r2_scwa__hx,2012-06-30,182
1.0,0.1661132648587227,6.0,0.0,0.0038183107972145076,0.16993157565593722,0.036917912936616566,0.017454769162015438,3,50035,20120727_222932_r2_scwa__hh,2012-07-27,209
1.0,0.05003844667226076,6.0,0.0,0.0009839190170168877,0.05102236568927764,0.011272151733122028,0.006347435151021565,9,50046,20120729_231120_r2_scwa__hh,2012-07-29,211
1.0,0.13753655855543911,6.0,0.0,0.0031059503089636564,0.14064250886440272,0.03243169522932465,0.013834722896882146,7,50013,20120703_222947_r2_scwa__hh,2012-07-03,185
1.0,0.12770244490820912,6.0,0.0,0.0009674130706116557,0.12866985797882083,0.020725447593491764,0.015703933551036085,7,50029,20120205_231539_r2_scwa__hx,2012-02-05,36
2.0,0.03185896161448909,6.0,0.0,7.968809950398283e-05,0.03193864971399307,0.0037786771350625642,0.003037535383160804,7,50029,20120205_231539_r2_scwa__hx,2012-02-05,36
1.0,0.07102268096059561,6.0,0.0,0.002059110440313816,0.07308179140090942,0.018118614927469242,0.008327892214259197,17,50034,20120723_224613_r2_scwa__hh,2012-07-23,205
1.0,0.1083739420864731,6.0,0.0,0.0018237435724586246,0.11019768565893172,0.028754540890178842,0.013842694108201287,17,50040,20120429_222438_r2_scwa__hx,2012-04-29,120
2.0,0.00693474817671813,6.0,0.0,0.00037638968206010764,0.007311137858778239,0.00218616414066153,0.0008421949625096565,17,50040,20120429_222438_r2_scwa__hx,2012-04-29,120
1.0,0.15516733296681198,6.0,0.0,0.0010804765624925494,0.1562478095293045,0.011289352011904123,0.007902300668585174,7,50060,20120712_230701_r2_scwa__hh,2012-07-12,194
1.0,0.18832728726556525,6.0,0.0,0.0006253822357393802,0.18895266950130465,0.037387392977478034,0.025435204266763028,17,50032,20120727_222932_r2_scwa__hh,2012-07-27,209
1.0,0.37743865745142097,6.0,0.0,0.007400936912745236,0.38483959436416637,0.10359637433996781,0.05233945641655555,5,50057,20120707_221306_r2_scwa__hh,2012-07-07,189
1.0,0.13185743452049792,6.0,0.0,0.0016957724001258612,0.13355320692062378,0.01856755082672253,0.011790932559616208,5,50030,20120205_231539_r2_scwa__hx,2012-02-05,36
2.0,0.026540893697529093,6.0,0.0,0.00021706185361836103,0.02675795555114746,0.0029824165905922248,0.0018996274181865124,5,50030,20120205_231539_r2_scwa__hx,2012-02-05,36
1.0,0.02089537098072469,6.0,0.0,0.00022313208319246766,0.02111850306391716,0.0028292126210029177,0.0022197104801209545,,9,20120722_231534_r2_scwa__hh,2012-07-22,204
1.0,0.11000172595959155,6.0,0.0,0.0011385699035599828,0.11114029586315155,0.013916429862112702,0.00896780215274267,9,50065,20120428_225406_r2_scwa__hx,2012-04-28,119
2.0,0.016181293729459867,6.0,0.0,0.0004772768879774958,0.016658570617437363,0.002825232805060603,0.0012179209948240234,9,50065,20120428_225406_r2_scwa__hx,2012-04-28,119
1.0,0.022288155159913007,6.0,0.0,0.001002018922008574,0.023290174081921577,0.006114572639115694,0.0025409843507825324,25,50059,20120331_231122_r2_scwa__hx,2012-03-31,91
2.0,0.006457383598899469,6.0,0.0,0.0003742823901120573,0.006831665989011527,0.0022314503738500805,0.0008385660464935008,25,50059,20120331_231122_r2_scwa__hx,2012-03-31,91
1.0,0.10342597926501183,6.0,0.0,0.0018668103730306027,0.10529278963804244,0.01859526111162621,0.009325070578514675,11,50017,20120713_223754_r2_scwa__hh,2012-07-13,195
1.0,0.11323243961669505,6.0,0.0,0.003159919520840049,0.11639235913753508,0.021601782424926108,0.011756118572002127,13,50039,20120422_222913_r2_scwa__hx,2012-04-22,113
2.0,0.006750795058906079,6.0,0.0,0.0002726558595895767,0.007023450918495655,0.0023057974836268934,0.0008855751286137806,13,50039,20120422_222913_r2_scwa__hx,2012-04-22,113
1.0,0.07046767149586232,6.0,0.0,0.0009022596059367058,0.07136993110179901,0.013302126588428387,0.0065380327781949235,11,50058,20120519_224122_r2_scwa__hx,2012-05-19,140
2.0,0.008370760158868507,6.0,0.0,0.00015698626521043482,0.008527746424078941,0.002147974597767565,0.0008549521266182394,11,50058,20120519_224122_r2_scwa__hx,2012-05-19,140
1.0,0.06687672341649888,6.0,0.0,0.0002400810044491664,0.06711680442094803,0.005835532584470879,0.007344599660488112,13,50033,20120726_225846_r2_scwa__hh,2012-07-26,208
1.0,0.0634124013595283,6.0,0.0,0.00106573523953557,0.06447813659906387,0.011907640449791703,0.006588664438370136,3,50009,20120730_224202_r2_scwa__hx,2012-07-30,212
2.0,0.008075002726400271,6.0,0.0,0.00026713855913840234,0.008342141285538673,0.0019797737146166703,0.0008706823630487666,3,50009,20120730_224202_r2_scwa__hx,2012-07-30,212
1.0,0.0756871950579807,6.0,0.0,0.0014573606895282862,0.07714455574750899,0.02384643399420753,0.010418138626733487,3,50026,20120602_223323_r2_scwa__hx,2012-06-02,154
2.0,0.008838058478431776,6.0,0.0,0.00026536264340393245,0.009103421121835709,0.002855962171138819,0.001135744842965564,3,50026,20120602_223323_r2_scwa__hx,2012-06-02,154
1.0,0.06376118073239921,6.0,0.0,0.0019995733164250846,0.06576075404882431,0.017772024527422294,0.008142657363433664,17,50017,20120713_223754_r2_scwa__hh,2012-07-13,195
1.0,0.14822902076411992,6.0,0.0,0.0007477820618078113,0.1489768028259277,0.011026322391423668,0.006504655304676542,13,50005,20120719_230257_r2_scwa__hh,2012-07-19,201
1.0,0.04021739552263169,6.0,0.0,0.0011816140031442044,0.04139900952577591,0.008367256983123995,0.003717000938453861,21,50036,20120324_231553_r2_scwa__hx,2012-03-24,84
2.0,0.005108555313199759,6.0,0.0,0.00026448769494891167,0.005373043008148671,0.0015937050177980269,0.0006192741178988651,21,50036,20120324_231553_r2_scwa__hx,2012-03-24,84
1.0,0.33976411726325756,6.0,0.0,0.012441069819033144,0.3522051870822906,0.09618464606033128,0.042796322515127966,1,50050,20120724_221625_r2_scwa__hh,2012-07-24,206
1.0,0.07887359143933281,6.0,0.0,0.0006750804022885859,0.0795486718416214,0.012807080346518118,0.007943274737176638,5,50009,20120730_224202_r2_scwa__hx,2012-07-30,212
2.0,0.00789303513010964,6.0,0.0,0.0002734941081143916,0.008166529238224028,0.0019606885802257576,0.0009020774742331361,5,50009,20120730_224202_r2_scwa__hx,2012-07-30,212
1.0,0.1351851294748485,6.0,0.0,0.001683123875409365,0.1368682533502579,0.018756138960245774,0.013354530078644015,9,50039,20120325_224633_r2_scwa__hx,2012-03-25,85
2.0,0.024632547167129808,6.0,0.0,0.00025406095664948225,0.024886608123779297,0.0029643972676207035,0.0016832409147757995,9,50039,20120325_224633_r2_scwa__hx,2012-03-25,85
1.0,0.09403844620101152,6.0,0.0,0.0027505934704095125,0.09678903967142105,0.024665796932629627,0.010350981406780951,5,50026,20120602_223323_r2_scwa__hx,2012-06-02,154
2.0,0.009769014548510313,6.0,0.0,0.0002771546132862568,0.01004616916179657,0.002734572215814677,0.0011015089048686656,5,50026,20120602_223323_r2_scwa__hx,2012-06-02,154
1.0,0.05465268658008426,6.0,0.0,0.0009950926760211587,0.055647779256105416,0.011034910017975123,0.0052296117918725375,21,50028,20120304_225853_r2_scwa__hx,2012-03-04,64
2.0,0.0063648747745901355,6.0,0.0,0.0002787003759294749,0.0066435751505196095,0.0015611028709150766,0.0006273727321962375,21,50028,20120304_225853_r2_scwa__hx,2012-03-04,64
1.0,0.05870329902973025,6.0,0.0,0.001138970837928355,0.059842269867658615,0.013229883943297155,0.006806002033288972,1,50035,20120726_225846_r2_scwa__hh,2012-07-26,208
1.0,0.019459964823909104,6.0,0.0,0.00050777371507138,0.01996773853898048,0.004783956225003146,0.002112154212141631,21,50045,20120729_231120_r2_scwa__hh,2012-07-29,211
1.0,0.26294793398119504,6.0,0.0,0.0026468762662261724,0.2655948102474213,0.06479146029562712,0.035029747685367964,11,50032,20120727_222932_r2_scwa__hh,2012-07-27,209
1.0,0.09406523103825748,6.0,0.0,0.0009438127744942905,0.09500904381275176,0.015870513948374954,0.009959982190358738,3,50030,20120205_231539_r2_scwa__hx,2012-02-05,36
2.0,0.021468725113663822,6.0,0.0,0.00030375079950317746,0.021772475913167003,0.0026084378613665093,0.00155109584355621,3,50030,20120205_231539_r2_scwa__hx,2012-02-05,36
1.0,0.3702223366126418,6.0,0.0,0.0107057923451066,0.3809281289577484,0.08624102218638402,0.038382190514124004,3,50057,20120707_221306_r2_scwa__hh,2012-07-07,189
1.0,0.13403731992002574,6.0,0.0,0.0017866302514448762,0.13582395017147064,0.021314828689566766,0.013749833727246032,9,50015,20120408_223736_r2_scwa__hx,2012-04-08,99
2.0,0.01649638742674142,6.0,0.0,0.00044777698349207645,0.016944164410233498,0.002719873225084044,0.0012535322456568234,9,50015,20120408_223736_r2_scwa__hx,2012-04-08,99
1.0,0.03799592028371989,6.0,0.0,0.0012618147302418947,0.039257735013961785,0.012228707113761434,0.004939153272826974,13,50018,20120709_225502_r2_scwa__hh,2012-07-09,191
1.0,0.08630404737778008,6.0,0.0,0.002351409522816539,0.08865545690059662,0.020579811049512006,0.009404735807923203,9,50026,20120602_223323_r2_scwa__hx,2012-06-02,154
2.0,0.010483657097211108,6.0,0.0,0.0003984578943345696,0.010882114991545677,0.0031205169621239225,0.0012342918027841967,9,50026,20120602_223323_r2_scwa__hx,2012-06-02,154
1.0,0.19678740494418887,6.0,0.0,0.0016984016401693223,0.1984858065843582,0.019454619801943195,0.01277967521057109,9,50035,20120723_224613_r2_scwa__hh,2012-07-23,205
1.0,0.24928371224086726,6.0,0.0,0.0013601073296740653,0.2506438195705414,0.027595586237134755,0.018804286436674932,7,50012,20120415_223318_r2_scwa__hx,2012-04-15,106
2.0,0.022270194138400257,6.0,0.0,0.000286310096271336,0.02255650423467159,0.002962863182860201,0.001886613272061744,7,50012,20120415_223318_r2_scwa__hx,2012-04-15,106
1.0,0.1258655679412186,6.0,0.0,0.001832913141697645,0.12769848108291626,0.022853249279409394,0.012658242532565058,3,50014,20120408_223736_r2_scwa__hx,2012-04-08,99
2.0,0.012519167590653522,6.0,0.0,0.00030514519312418997,0.012824312783777712,0.0029283252161953683,0.0013697109242447876,3,50014,20120408_223736_r2_scwa__hx,2012-04-08,99
1.0,0.07963680359534919,6.0,0.0,0.0012326401192694902,0.08086944371461868,0.01575739725263784,0.009306782376505715,7,50034,20120726_225846_r2_scwa__hh,2012-07-26,208
1.0,0.06052132305921986,6.0,0.0,0.0006470980006270111,0.061168421059846885,0.014617550737351997,0.00639531971306316,17,50044,20120512_224624_r2_scwa__hx,2012-05-12,133
2.0,0.008044278423767535,6.0,0.0,0.00031553377630189056,0.008359812200069426,0.002309235655440291,0.0008706848226064461,17,50044,20120512_224624_r2_scwa__hx,2012-05-12,133
1.0,0.0974576584994793,6.0,0.0,0.000864502042531967,0.09832216054201127,0.016838098060477827,0.0117051300100192,5,50039,20120324_231553_r2_scwa__hx,2012-03-24,84
2.0,0.026903999940259386,6.0,0.0,0.0003093872510362417,0.02721338719129562,0.0029466389524269014,0.0017779833178079485,5,50039,20120324_231553_r2_scwa__hx,2012-03-24,84
1.0,0.019685966602992263,6.0,0.0,0.00025283388094976544,0.019938800483942032,0.004072367351450995,0.002594959508423007,11,50022,20120715_231947_r2_scwa__hh,2012-07-15,197
1.0,0.24801925290375945,6.0,0.0,0.004685486666858196,0.2527047395706177,0.0532751273678896,0.03065322928682112,9,50033,20120727_222932_r2_scwa__hh,2012-07-27,209
1.0,0.055001930333673954,6.0,0.0,0.0020584901794791217,0.05706042051315309,0.0173597567918434,0.007334532174560013,21,50026,20120401_224209_r2_scwa__hx,2012-04-01,92
2.0,0.00665633488097228,6.0,0.0,0.0002923499268945306,0.006948684807866813,0.002245730943000149,0.0008483271092949122,21,50026,20120401_224209_r2_scwa__hx,2012-04-01,92
1.0,0.24830563541036094,6.0,0.0,0.0015067440690472722,0.2498123794794082,0.022328359981380354,0.01411587031557784,1,50046,20120512_224624_r2_scwa__hx,2012-05-12,133
2.0,0.02594505884917453,6.0,0.0,0.0002945337328128517,0.026239592581987378,0.002421435744564826,0.0014855504677845149,1,50046,20120512_224624_r2_scwa__hx,2012-05-12,133
1.0,0.10373524832539262,6.0,0.0,0.0014550436753779648,0.10519029200077057,0.009429639148829723,0.004819983685272746,1,50061,20120712_230701_r2_scwa__hh,2012-07-12,194
1.0,0.053946191619616,6.0,0.0,0.00051445682765916,0.05446064844727516,0.007038158940462367,0.004393916462751053,17,50022,20120715_231947_r2_scwa__hh,2012-07-15,197
1.0,0.06585104210535064,6.0,0.0,0.00044171320041641593,0.06629275530576705,0.014218020173049769,0.007221551561866875,11,50044,20120512_224624_r2_scwa__hx,2012-05-12,133
2.0,0.009701166680315508,6.0,0.0,0.0002640221209730953,0.009965188801288605,0.00209956262756705,0.0008555339701356447,11,50044,20120512_224624_r2_scwa__hx,2012-05-12,133
1.0,0.07389831356704235,6.0,0.0,0.0028469953685998917,0.07674530893564224,0.02118631037505704,0.008492237140580814,25,50023,20120602_223323_r2_scwa__hx,2012-06-02,154
2.0,0.008180420496501029,6.0,0.0,0.00045284011866897345,0.008633260615170004,0.0027846931953997415,0.0010753439003242137,25,50023,20120602_223323_r2_scwa__hx,2012-06-02,154
1.0,0.09889906423632057,6.0,0.0,0.0007707051699981092,0.09966976940631865,0.015022671974265765,0.009885710920672959,3,50039,20120324_231553_r2_scwa__hx,2012-03-24,84
2.0,0.016500319994520396,6.0,0.0,0.00035933248000219464,0.016859652474522587,0.0026317814070036735,0.001457903376815366,3,50039,20120324_231553_r2_scwa__hx,2012-03-24,84
1.0,0.028285238659009337,6.0,0.0,0.000901181483641267,0.029186420142650608,0.007342310320912309,0.0030305868771860864,25,50062,20120428_225406_r2_scwa__hx,2012-04-28,119
2.0,0.004941359715303405,6.0,0.0,0.00026488574803806847,0.0052062454633414745,0.0018689705438440273,0.0006898868423103582,25,50062,20120428_225406_r2_scwa__hx,2012-04-28,119
1.0,0.05966199224349111,6.0,0.0,0.001116241910494864,0.06077823415398596,0.011567892323108564,0.006338955551224218,13,50002,20120318_225043_r2_scwa__hx,2012-03-18,78
2.0,0.007501995976781472,6.0,0.0,0.0003962629998568445,0.007898258976638317,0.0023276243821493407,0.0009059385982106543,13,50002,20120318_225043_r2_scwa__hx,2012-03-18,78
1.0,0.11727945192251353,6.0,0.0,0.0015162409981712697,0.1187956929206848,0.025618816026173875,0.017114607230713612,13,50009,20120730_224202_r2_scwa__hx,2012-07-30,212
2.0,0.020116491301450882,6.0,0.0,0.00023859547218307842,0.02035508677363396,0.003740366577380801,0.002088784497601277,13,50009,20120730_224202_r2_scwa__hx,2012-07-30,212
1.0,0.10092318535316737,6.0,0.0,0.0015078511787578466,0.1024310365319252,0.014088418061070591,0.009012877270702381,9,50030,20120205_231539_r2_scwa__hx,2012-02-05,36
2.0,0.024895723938243464,6.0,0.0,0.0002705584920477122,0.02516628243029117,0.0022937538201474785,0.0012832755416197128,9,50030,20120205_231539_r2_scwa__hx,2012-02-05,36
1.0,0.21407016506418586,6.0,0.0,0.006199678871780634,0.22026984393596646,0.05174489251023939,0.02161122411087917,25,50046,20120609_222914_r2_scwa__hx,2012-06-09,161
2.0,0.019260394343291406,6.0,0.0,0.0002421746467007324,0.01950256898999214,0.005746054440808872,0.002323428014125854,25,50046,20120609_222914_r2_scwa__hx,2012-06-09,161
1.0,0.2006522321607917,6.0,0.0,0.0020969903562217955,0.20274922251701358,0.02013151737419095,0.01705171957345786,9,50050,20120311_225459_r2_scwa__hx,2012-03-11,71
2.0,0.03393198462435976,6.0,0.0,0.00039457989623770123,0.03432656452059745,0.0037686344271290603,0.002641202015946491,9,50050,20120311_225459_r2_scwa__hx,2012-03-11,71
1.0,0.4663376233074815,6.0,0.0,0.0020436623599380255,0.4683812856674193,0.03250797493603071,0.020070429901288135,1,50012,20120415_223318_r2_scwa__hx,2012-04-15,106
2.0,0.126963643648196,6.0,0.0,0.0004519090871326625,0.12741555273532867,0.0038870214989669,0.003559507190077823,1,50012,20120415_223318_r2_scwa__hx,2012-04-15,106
1.0,0.22198158828541636,6.0,0.0,0.004790958482772113,0.2267725467681885,0.0619707680654714,0.02821258438464825,11,50054,20120707_221306_r2_scwa__hh,2012-07-07,189
1.0,0.06473702617222442,6.0,0.0,0.000713083369191736,0.06545010954141617,0.017010344083081302,0.007390419148416748,17,50059,20120526_223739_r2_scwa__hx,2012-05-26,147
2.0,0.006832691695308313,6.0,0.0,0.00022394410916604102,0.007056635804474355,0.0020414386598937647,0.0007831631168235784,17,50059,20120526_223739_r2_scwa__hx,2012-05-26,147
1.0,0.13475720956921577,6.0,0.0,0.0014944188296794894,0.13625162839889526,0.02626335521793945,0.015634377480350146,5,50014,20120408_223736_r2_scwa__hx,2012-04-08,99
2.0,0.021480150695424527,6.0,0.0,0.0005269272369332613,0.022007077932357788,0.003549836951005876,0.0017857095601419726,5,50014,20120408_223736_r2_scwa__hx,2012-04-08,99
1.0,0.24359439965337515,6.0,0.0,0.002589666284620762,0.24618406593799586,0.04439489096252727,0.02531693727923973,5,50005,20120630_221627_r2_scwa__hx,2012-06-30,182
2.0,0.021906642272369936,6.0,0.0,0.0003805719024967401,0.022287214174866683,0.004134720463630265,0.002430876062789099,5,50005,20120630_221627_r2_scwa__hx,2012-06-30,182
1.0,0.1437533707357943,6.0,0.0,0.002106451895087957,0.14585982263088226,0.022948180797358535,0.014843339508699904,3,50052,20120311_225459_r2_scwa__hx,2012-03-11,71
2.0,0.026849136018427092,6.0,0.0,0.0003650521102827041,0.027214188128709797,0.004222882620270682,0.002598652627476387,3,50052,20120311_225459_r2_scwa__hx,2012-03-11,71
1.0,0.03237358457408845,6.0,0.0,0.001063551986590028,0.033437136560678475,0.009086779188537949,0.0037363796372505602,25,50055,20120519_224122_r2_scwa__hx,2012-05-19,140
2.0,0.005294809205224737,6.0,0.0,0.00021783114061690864,0.005512640345841645,0.001714113072973566,0.0006362374023423315,25,50055,20120519_224122_r2_scwa__hx,2012-05-19,140
1.0,0.27288631955161696,6.0,0.0,0.0009549423120915889,0.2738412618637085,0.0144519788630097,0.009209224947609757,5,50037,20120723_224613_r2_scwa__hh,2012-07-23,205
1.0,0.10408200486563145,6.0,0.0,0.002622021595016121,0.10670402646064758,0.019776072592688515,0.009529177301864719,1,50049,20120717_222109_r2_scwa__hh,2012-07-17,199
1.0,0.11745396646438168,6.0,0.0,0.0004624163848347962,0.11791638284921648,0.02378644556815936,0.014474094304743581,13,50052,20120720_223340_r2_scwa__hh,2012-07-20,202
1.0,0.1815432383446023,6.0,0.0,0.000820823130197823,0.18236406147480008,0.016505454447621207,0.00945435899955683,7,50017,20120713_223754_r2_scwa__hh,2012-07-13,195
1.0,0.1641892776824534,6.0,0.0,0.0013900264166295528,0.16557930409908295,0.01784738135997148,0.014272833221032446,9,50029,20120304_225853_r2_scwa__hx,2012-03-04,64
2.0,0.025554332372848876,6.0,0.0,0.00022310442000161856,0.025777436792850494,0.0030048389409532686,0.002254974084171604,9,50029,20120304_225853_r2_scwa__hx,2012-03-04,64
1.0,0.05649949552025645,6.0,0.0,0.0007652497151866554,0.057264745235443115,0.009361516514903226,0.004186712944552933,21,50029,20120205_231539_r2_scwa__hx,2012-02-05,36
2.0,0.005975447871605865,6.0,0.0,0.00013024751388002187,0.006105695385485888,0.0015674751995331836,0.0006222795424113103,21,50029,20120205_231539_r2_scwa__hx,2012-02-05,36
1.0,0.20642685011262077,6.0,0.0,0.0008630542433820666,0.20728990435600284,0.01975293826413192,0.014393293235999596,7,50045,20120512_224624_r2_scwa__hx,2012-05-12,133
2.0,0.0163890467811143,6.0,0.0,8.09924822533503e-05,0.016470039263367653,0.002974471384020159,0.0014448735791316952,7,50045,20120512_224624_r2_scwa__hx,2012-05-12,133
1.0,0.07795746787451206,6.0,0.0,0.0018497912678867579,0.07980725914239883,0.017905468258913485,0.00926157631536665,13,50025,20120602_223323_r2_scwa__hx,2012-06-02,154
2.0,0.007932570908451453,6.0,0.0,0.00032994136563502247,0.008262512274086475,0.002675730580601221,0.0010805151741338562,13,50025,20120602_223323_r2_scwa__hx,2012-06-02,154
1.0,0.10519010899588464,6.0,0.0,0.0026342910714447494,0.1078244000673294,0.022056407002048,0.010400635328723628,21,50011,20120415_223318_r2_scwa__hx,2012-04-15,106
2.0,0.007456828752765433,6.0,0.0,0.00029212198569439357,0.007748950738459826,0.0022670658480788775,0.000900583296402919,21,50011,20120415_223318_r2_scwa__hx,2012-04-15,106
1.0,0.15982576296664774,6.0,0.0,0.003445664187893272,0.163271427154541,0.030814933988578194,0.01790227824983671,21,50047,20120717_222109_r2_scwa__hh,2012-07-17,199
1.0,0.2311722221784294,6.0,0.0,0.0020106849260628223,0.23318290710449216,0.05029438661993887,0.024056685695983668,21,50006,20120616_222441_r2_scwa__hx,2012-06-16,168
2.0,0.01585954448091798,6.0,0.0,0.00026920044911094015,0.016128744930028915,0.0038690423547865006,0.0017434144966907714,21,50006,20120616_222441_r2_scwa__hx,2012-06-16,168
1.0,0.2464522318914533,6.0,0.0,0.005573521368205547,0.2520257532596588,0.05742123612934589,0.028301529129407955,9,50047,20120609_222914_r2_scwa__hx,2012-06-09,161
2.0,0.016811110661365092,6.0,0.0,0.0006282677641138432,0.01743937842547894,0.004697479050086518,0.001975415124332827,9,50047,20120609_222914_r2_scwa__hx,2012-06-09,161
1.0,0.30451859347522253,6.0,0.0,0.0013586152344942095,0.3058772087097168,0.013606984854740793,0.010566022793430515,3,50037,20120723_224613_r2_scwa__hh,2012-07-23,205
1.0,0.18554681586101648,6.0,0.0,0.004217564594000577,0.1897643804550171,0.0383221396592922,0.018767583043375825,3,50005,20120630_221627_r2_scwa__hx,2012-06-30,182
2.0,0.013630763249238953,6.0,0.0,0.000362619204679504,0.013993382453918457,0.003558264273482651,0.0015476627209778792,3,50005,20120630_221627_r2_scwa__hx,2012-06-30,182
1.0,0.16753726918250322,6.0,0.0,0.0012241331860423088,0.16876140236854553,0.02646735283949366,0.01885496085770851,5,50052,20120311_225459_r2_scwa__hx,2012-03-11,71
2.0,0.03478183853439987,6.0,0.0,0.0005412485916167498,0.03532308712601661,0.004906614165420446,0.0031909536877231036,5,50052,20120311_225459_r2_scwa__hx,2012-03-11,71
1.0,0.07812387961894272,6.0,0.0,0.002013216726481914,0.08013709634542465,0.012573297809579035,0.006040158218419663,21,50048,20120311_225459_r2_scwa__hx,2012-03-11,71
2.0,0.008574439882067962,6.0,0.0,0.0003296819340903312,0.008904121816158295,0.002515802708407507,0.000994880994380716,21,50048,20120311_225459_r2_scwa__hx,2012-03-11,71
1.0,0.07625581417232752,6.0,0.0,0.0013829758390784264,0.07763879001140593,0.015169714008231371,0.00713836225139979,21,50060,20120526_223739_r2_scwa__hx,2012-05-26,147
2.0,0.007272382557857782,6.0,0.0,0.0002401677775196731,0.007512550335377455,0.0022097957435069124,0.0008529088828149937,21,50060,20120526_223739_r2_scwa__hx,2012-05-26,147
1.0,0.27970569627359504,6.0,0.0,0.006504125427454709,0.2862098217010498,0.06393916155855682,0.03154442213375754,9,50055,20120707_221306_r2_scwa__hh,2012-07-07,189
1.0,0.1288356496952474,6.0,0.0,0.0029701129533350468,0.13180576264858243,0.028798104321610393,0.012961389506988804,25,50011,20120703_222947_r2_scwa__hh,2012-07-03,185
1.0,0.07267426501493901,6.0,0.0,0.00041174341458827257,0.07308600842952728,0.010915092144987336,0.005192064437517848,3,50059,20120716_225023_r2_scwa__hh,2012-07-16,198
1.0,0.12669486651429904,6.0,0.0,0.0005808686255477369,0.12727573513984683,0.021413648044295783,0.014543437475730545,5,50069,20120226_230304_r2_scwa__hx,2012-02-26,57
2.0,0.033668989359284744,6.0,0.0,0.00018920558795798567,0.033858194947242744,0.00391818377733046,0.0023644238103044885,5,50069,20120226_230304_r2_scwa__hx,2012-02-26,57
1.0,0.11367646744474767,6.0,0.0,0.0031973631121218204,0.1168738305568695,0.022248545616166692,0.009433801476273885,1,50064,20120616_222556_r2_scwa__hx,2012-06-16,168
2.0,0.008187340165022759,6.0,0.0,0.00024428352480754256,0.008431623689830303,0.0027249602685653395,0.001060460259989918,1,50064,20120616_222556_r2_scwa__hx,2012-06-16,168
1.0,0.1188265186501667,6.0,0.0,0.0018574941204860804,0.12068401277065277,0.021522093256771527,0.014271317951303765,3,50029,20120304_225853_r2_scwa__hx,2012-03-04,64
2.0,0.03075030251056887,6.0,0.0,0.00046259546070359647,0.03121289797127247,0.004169778957961141,0.0024969524598216766,3,50029,20120304_225853_r2_scwa__hx,2012-03-04,64
1.0,0.07693948474479839,6.0,0.0,0.0006910425727255642,0.07763052731752396,0.014598222697447788,0.009262815394438234,5,50064,20120331_231122_r2_scwa__hx,2012-03-31,91
2.0,0.023015479935565967,6.0,0.0,0.0004019053594674915,0.02341738529503345,0.002590996742566992,0.001338133755417305,5,50064,20120331_231122_r2_scwa__hx,2012-03-31,91
1.0,0.1681531440699473,6.0,0.0,0.000966467312537134,0.16911961138248446,0.024490355345980295,0.017311158904098754,5,50029,20120304_225853_r2_scwa__hx,2012-03-04,64
2.0,0.02533144474728033,6.0,0.0,0.00047522998647764325,0.02580667473375797,0.004444754970549588,0.0028869959807359055,5,50029,20120304_225853_r2_scwa__hx,2012-03-04,64
1.0,0.06447709386702627,6.0,0.0,0.0013424229109659793,0.06581951677799223,0.013127463870731937,0.00764156614876208,3,50064,20120331_231122_r2_scwa__hx,2012-03-31,91
2.0,0.011164710536831988,6.0,0.0,0.0003387437609490007,0.01150345429778099,0.002581896657489245,0.001165690519678432,3,50064,20120331_231122_r2_scwa__hx,2012-03-31,91
